evid,time,latitude,longitude,depth_km,magnitude,moment,Mnn,Mee,Mdd,Mne,Mnd,Med,iso,iso_std,clvd,clvd_std,strike_1,strike_2,strike_std,dip_1,dip_2,dip_std,rake_1,rake_2,rake_std,n_picks_used
awr_004992,2019-07-05T22:38:23.198000,35.77919,-117.5938,4.95,2.700018311858635,14126268860957.848,-6633942952584.038,8580511946920.651,6017890051918.406,-10735677666867.166,1009448799730.462,2520519304178.533,14.9782765872,3.91688708183,-36.2804191999,25.04932650295,252.552288546,161.638911767,1.21412388561,76.9299881192,86.0720022946,4.5094570474,4.03263135961,166.898666234,4.6727762173,24
awr_005010,2019-07-05T22:50:52.624000,35.76357,-117.56623,9.43,2.417254674901465,5319637175398.149,-4055767421345.797,5669293805710.54,-1632340642643.7134,421092699082.0607,1355995605026.5427,-809418144863.5331,-0.108536504584,3.664673750285,36.8956468184,17.2722207553,314.705076043,219.537632049,0.902578372657,68.3931688867,77.1886209995,2.38157684498,-166.201914533,-22.1873610133,2.75751896813,21
awr_005025,2019-07-05T23:00:43.177000,35.76939,-117.57014,9.434,2.337664382513104,4041071864237.8657,-510265339500.78265,1623139101358.599,570883335339.0656,2412466257805.236,2980633188347.324,125158469937.57278,11.7746711511,10.56454715685,-20.6473392192,16.3393826425,280.08463521,189.305718499,4.32911638737,89.3044764032,41.765122447,5.20669561882,-131.760394612,-1.04423872458,5.40248026968,20
awr_005034,2019-07-05T23:07:31.224000,35.80318,-117.59877,5.379,2.671690690938882,12809613803266.025,-8859794754327.58,13690643313575.55,3152223204242.0864,-4011586078497.539,3097668252769.165,681718446686.3391,17.0353087013,3.96167612833,-15.8210416832,32.17316906615,234.007858616,325.549822621,0.932852507498,80.1182460915,81.2187769684,2.59326051467,-8.91453221269,-169.999845482,2.61228416833,23
awr_005038,2019-07-05T23:11:54.420000,35.68451,-117.46883,1.732,2.2712108121963483,3212300891922.905,-2377596094576.742,2459508303335.8,102054070710.5806,-2081015166820.4504,-283051123199.00635,-227717586346.0394,1.85350518908,5.6007009799,-4.39001304194,39.67620490765,65.214066285,155.488371312,1.67575857022,84.2696944128,87.2685304282,2.34141986779,-2.74519803632,-174.263154671,3.11091035942,18
awr_005079,2019-07-05T23:35:10.412000,35.75418,-117.55717,5.862,2.3439046894428266,4129115528468.5815,-2017541850314.8115,3738810783841.858,-1852635847051.7068,2227702162794.14,1158879091578.1997,-56718462277.59687,-0.951018259264,3.656181352385,46.7963289631,15.75596396465,301.747055908,201.233992336,1.46381001108,69.0645419751,64.5021770402,2.89610349797,-152.554539563,-23.3204632356,3.56842404642,23
awr_005103,2019-07-05T23:48:54.739000,35.71341,-117.46964,5.642,1.8950016940587346,875996843138.3594,-198732623904.7002,663580761853.6013,-187417551504.03857,633114346061.7697,278441597799.61224,-177559172263.60733,9.25647841501,6.70442248905,16.3395030287,41.3701480407,291.504841158,192.638059072,2.25655314516,67.499478561,69.5891895647,3.05099702603,-157.822046643,-24.0998604269,3.75988943777,17
awr_005133,2019-07-06T00:10:59.034000,35.76832,-117.55871,7.624,2.63333951620926,11220424151462.258,-6904973649119.153,12257613084509.447,-3943793319325.506,3801986899139.793,1895466188100.615,-1053280115730.1272,3.60912616317,4.07542058862,54.057038476,23.95683607675,306.535850146,211.336432724,1.3224191463,71.4552911137,74.8828820594,4.24831264903,-164.033453172,-19.2350975558,4.75003413028,21
awr_005167,2019-07-06T00:35:38.892000,35.74876,-117.53805,9.508,1.989423336813232,1213766104378.2737,-502285594238.7734,966291270046.7957,-617259217363.8137,579589147426.1738,501545648406.8147,-319761238743.97565,-3.98679844672,8.1478964115,5.78446884817,38.67447119995,304.521565111,197.006056035,3.09234644877,57.1572268788,65.0031908181,4.1546975294,-149.803979855,-36.7543586919,5.29069531219,15
awr_005184,2019-07-06T00:46:54.342000,35.67866,-117.498,7.975,2.3504741448639592,4223876555660.7666,-1407414640546.4287,496874406765.8805,2017184501224.628,-3748904842580.758,-688962638173.5175,404733730598.37646,7.26882160199,2.1633622597,-52.7837936644,9.7494358404,265.598122096,170.706382889,1.34983018215,75.5974834679,71.6308963991,4.08082040443,18.9875528287,164.80607985,4.66586055419,22
awr_005189,2019-07-06T00:51:25.443000,35.75243,-117.57447,8.163,3.47657629605012,206473559125987.2,-138376046320763.95,184284853435497.9,-21661393051358.4,-124090693936647.64,15272704961743.377,14510275828116.674,3.56366154013,2.553331862365,24.5012610874,14.47760877805,243.625192258,333.990534452,1.03473806676,83.7646585868,86.6599905511,1.86075942288,-3.35990875038,-173.754006876,1.871224646,28
awr_005266,2019-07-06T01:53:30.511000,35.72075,-117.52417,7.584,2.854828559723945,24112533253485.996,-5193640530431.893,20895834635683.008,-14197603692115.908,11887131370404.93,8688248865885.747,-5659842797098.621,1.9572937718,5.7295285965,17.0419257658,22.33617938565,306.529643588,190.697115292,2.41549422506,53.6997082806,59.3242285707,1.66216250775,-140.725570412,-43.4986664148,3.24829944071,25
awr_005269,2019-07-06T01:56:11.231000,35.71767,-117.44448,1.165,2.096102084288547,1754499005709.2917,-1317342128474.8308,1897161464312.5464,-5858738564.9887295,594995289706.9872,111488914194.59052,210937131157.02475,9.42852407338,4.66918367286,21.5698125756,23.90776939005,124.734451145,215.01406709,1.05548031244,87.5853157127,83.3985771639,2.27219349861,173.392684186,2.43081035664,3.1791353148,16
awr_005290,2019-07-06T02:11:12.015000,35.62326,-117.59436,9.017,2.578004742758889,9268450058185.781,-1767315069114.3347,5212033568439.418,2980876461722.507,-7441892363501.284,-1067437619755.6968,3129827628324.1177,19.1180189394,2.92314570064,6.33206246004,15.01878251895,259.440334875,165.554138965,1.66804874885,71.3519641431,78.6442402497,3.24592393788,11.9940597256,160.965438723,3.26369579253,19
awr_005298,2019-07-06T02:15:24.273000,35.72294,-117.52314,7.318,2.647525431931819,11783875567393.25,-1994503305006.3816,10909957673741.248,-6780806045534.624,5398416188562.591,4178074188306.808,-2787157488920.295,5.49534426539,5.1171383641,16.0508636436,21.42318669315,308.852574875,190.741870284,2.53033885068,52.266402308,58.6630521969,1.50080629015,-138.883167104,-45.767353072,2.95771120504,21
awr_005315,2019-07-06T02:32:10.945000,35.6341,-117.57935,9.433,2.356925156197761,4319045052951.189,-2458560642431.585,814026986008.7845,-1225753844989.475,577793832922.0563,3545454627545.8696,1282668902167.5244,-17.5064405288,3.88559505286,-30.2696552863,15.5718150846,297.136963755,206.07889164,4.02910558966,89.527470761,24.0669746883,2.06096849388,-114.062611478,-1.15878173107,6.16421874471,16
awr_005318,2019-07-06T02:34:15.279000,35.67143,-117.46594,9.573,2.121788500117039,1917267675090.2925,-1169497259619.9255,1613232656276.7058,387700961829.55774,-1049238099925.906,-606487318093.9854,-383288587008.9755,12.0333237252,6.0675475147,-27.6672790017,37.22012100725,61.9630779949,154.48886473,1.39086222074,72.4077293701,82.0872550068,2.97332011341,-8.30364477948,-162.233013542,3.08024002046,20
awr_005326,2019-07-06T02:42:13.711000,35.59572,-117.58508,4.781,2.6683997253689187,12664836515402.232,-10835036727238.793,13912639312954.64,-2359986363747.6924,-684900111894.5099,1290135933804.7805,697042688.815339,1.71699203758,7.10560178645,34.5654685495,42.0493069741,226.269110688,316.893730504,1.53302310925,84.1264966993,83.9509144825,5.601659485,-6.0811294046,-174.093493138,6.40422726254,20
awr_005343,2019-07-06T02:55:12.805000,35.7749,-117.58846,3.604,2.6600508444059536,12304848377214.422,-8265712967734.612,10466137327082.309,-915634362065.5032,-7523124069456.704,2118132182430.8567,987522166784.0806,3.26489099426,3.833489052555,12.7004755684,26.3778179525,243.716265796,335.077993953,1.20194954885,80.5328872565,81.8892258407,2.50053203267,-8.22353681619,-170.436338535,2.63927483012,28
awr_005349,2019-07-06T02:58:46.447000,35.59528,-117.59646,6.027,2.38369670909949,4737454628212.821,-1024998260747.5583,5463874549521.251,2724739917403.889,531556202587.70496,-579788798333.3062,1631070885867.6228,38.3163391219,2.25473816295,7.90968893522,11.6990778384,127.900720265,222.271871767,1.27344127713,64.3500119648,80.9811541318,2.86313882288,169.98558955,25.9948947302,2.95629537815,19
awr_005398,2019-07-06T03:40:03.911000,35.92224,-117.70506,8.643,3.524168110481426,243361663713347.1,-88080155806508.8,191428623679931.03,-112708787613342.88,-144358844023324.78,-98477729717166.05,11593487794872.713,-1.17452107555,5.55201707505,33.5417235504,16.1170881767,59.9377822564,164.370741257,2.63300031619,69.2200281369,56.7015314222,4.39754009856,-35.9584099122,-154.88297112,5.89382367999,15
awr_005525,2019-07-06T04:49:42.214000,35.89094,-117.73004,10.725,3.5041532380386577,227106653086810.84,-227579359296728.5,130682573533045.12,-138501503936922.94,14031921637047.102,-65331750759214.13,-55550123278363.64,-26.1046640084,3.88647999477,25.2719489487,12.48282541255,136.757119231,40.5695250716,2.57550386622,79.0288531335,60.9261240899,4.75017293546,-150.331326072,-12.577080157,5.43254816073,17
awr_005555,2019-07-06T05:04:19.398000,35.88717,-117.69223,10.128,3.464468837279214,198017355344758.22,-154468885105100.84,199218847365646.2,-24601706451904.48,-82396941116695.9,-17850381380207.953,-5095705161953.237,3.08817386705,3.56789183656,26.7061700851,15.915257106,57.2792494158,147.710221546,0.917545705112,84.8518460602,85.2275736039,1.60394912301,-4.79180142909,-174.833886775,1.6274428919,20
awr_005561,2019-07-06T05:08:11.003000,35.72025,-117.55602,10.464,3.5308874098569847,249075559635271.3,-166408145191969.06,287105792941109.0,-22835207403040.13,-71356620351772.03,-30260366301782.3,26641142224415.08,10.8362448494,3.0881192528,35.9800009468,17.5599113858,53.3285478737,143.835199149,1.11408074466,87.2737200775,79.4801680385,2.49009615901,-10.5318881974,-177.227076638,3.11979473876,24
awr_005572,2019-07-06T05:13:14.722000,35.88204,-117.65768,10.102,3.7748215928915294,578405467194990.2,-306060971321903.6,530724844819192.9,-86957134379472.4,-363501977517558.56,30296216343103.09,-100247069533202.36,6.74237129712,4.10505593457,43.171278888,25.08827627985,65.7796205089,335.264438946,1.41137455934,83.7348194084,85.3179129833,3.01188394872,4.71028235013,173.713757784,3.00879532887,22
awr_005593,2019-07-06T05:23:49.551000,35.9003,-117.70985,8.252,3.1249898358530466,61303427076267.01,-12157804327044.65,30946396676463.445,-12734308468111.564,-55484237018823.234,-5806559651908.453,3473663197071.091,2.90885021664,6.23541075515,43.2358538221,26.9130229045,79.3227026551,169.326903673,1.41827025848,89.9607140728,83.8963052194,3.47775941316,-6.10369622087,-179.960490095,3.7693624361,15
awr_005667,2019-07-06T06:04:33.839000,35.8966,-117.70421,7.668,3.3948499273750237,155695080746455.06,-87009678667288.14,123976102058223.16,-28648296111100.188,-103345179110030.95,-37978676613702.48,15414628744478.764,1.62775142803,3.937424116085,32.2620053939,17.0433328814,66.1418208954,157.65322774,1.30146139791,85.0386379399,73.0992021984,2.7985538846,-16.9662804601,-174.81408142,3.0532697177,18
awr_005685,2019-07-06T06:12:51.770000,35.57976,-117.36772,5.982,3.8008571376137645,632828028831218.1,-542965092280876.4,666906188816240.6,-128979474692331.28,139799716693970.52,-41126379335772.43,33625045798840.42,-0.244381856883,5.04146157025,36.005342318,23.2663462561,128.595751292,38.3296039574,1.16357063493,84.4068273561,87.284330184,2.45536165273,-177.271329279,-5.59948117942,2.98965627557,26
awr_005794,2019-07-06T07:03:14.441000,35.65806,-117.52784,11.431,3.3687084173567485,142253390424719.7,-87709451858445.83,162817969875876.44,31603227113000.867,-41260894832163.69,5337535064801.862,30072824152804.387,20.297406266,4.20519269586,10.2268517801,31.74255349965,234.637541676,143.687192698,1.51146274206,78.6509304478,85.2760262472,3.71460058935,4.81840676144,168.61172973,3.85581666349,22
awr_005796,2019-07-06T07:04:41.816000,35.90098,-117.73109,7.359,3.711965453165984,465530542854249.94,-285454458055641.8,338442409803916.5,-350742698833361.44,-138368022423373.72,-194310285450724.0,17103013990504.35,-17.3794610959,3.11482073637,17.1284708727,21.35164542325,45.4616332392,157.744053598,1.90432192944,62.2598294212,54.2088456213,1.93123702973,-41.3591756125,-144.982424558,2.51521429286,18
awr_005819,2019-07-06T07:15:26.096000,35.70818,-117.49907,10.382,3.1886858566177674,76388641209493.31,-28173191569581.52,72410195608345.03,-7211633077589.657,52282780942467.81,5480114147094.215,5217017370010.003,12.9729191768,4.87513701813,41.6595829598,21.63139121275,292.002515519,201.995895228,1.18400601341,89.9320772534,84.4330841936,3.08891196884,-174.433080269,-0.0682446169016,4.03144909912,20
awr_005860,2019-07-06T07:34:23.521000,35.90113,-117.70184,7.94,2.9308282017228664,31350343421028.223,-13755402966981.088,21788195488585.164,-6215507385044.904,-24300819743218.785,-6397574922774.751,-317292906142.1071,1.76641885216,3.604051636575,31.441736558,17.61614078535,70.8042601692,162.751748698,1.27498143463,81.9212646329,76.5358134072,2.91587186866,-13.6017261519,-171.691359503,3.06369307125,18
awr_005892,2019-07-06T07:48:59.677000,35.5993,-117.39579,8.907,2.9827097536502594,37502880881858.35,-27809191277488.27,39687061192566.49,-10793069838195.338,-10598012018695.936,7005107856236.106,3553101256878.036,0.872824105333,3.329944074885,41.724286894,16.25462793085,232.240947925,325.524442761,1.26255474426,74.4223837646,78.3900788933,3.23601121845,-12.0591712083,-164.088480864,3.4796922926,15
awr_005896,2019-07-06T07:52:24.233000,35.89733,-117.72967,9.079,3.573526023283011,288595154427668.06,-184138619059271.72,259886196423002.88,-52072701656503.32,-164012154178984.84,-63816636177436.52,15326356339846.58,2.48809839451,6.02260841525,30.0335711928,27.9431374259,62.0889019009,153.989118974,1.7431430469,82.8997004784,75.0932956169,3.91879707925,-15.0246069344,-172.651083479,4.18416654645,16
awr_005901,2019-07-06T07:54:46.287000,35.70914,-117.54921,11.461,3.7148855341061138,470249455288142.1,-102407057680187.69,297889284465987.75,-76639013888418.34,-369997778750797.3,-177169294433581.34,17258336307334.9,7.37315711579,5.49984215465,24.9759922964,21.02961165465,72.8232025943,167.736606162,1.98963988903,79.7261705471,64.7079403694,4.19002121291,-25.7340289342,-168.623107451,4.94908599242,24
awr_005934,2019-07-06T08:10:49.862000,35.91701,-117.7174,5.428,3.3227667463350117,121380834650657.4,-47321861315859.93,94046361515287.52,-11996307511803.088,-92222667849126.88,-9747361102773.416,22787748320584.69,8.06714633202,3.436109466905,38.3124668772,18.7973755991,251.647392162,160.939105649,0.922618561654,82.9178142132,84.3179315879,2.55277444699,5.72589953738,172.882664284,2.55982931054,27
awr_005983,2019-07-06T08:28:33.501000,35.63182,-117.40331,5.36,3.2042671101172795,80612179853856.33,-43135632783078.71,73338367816456.5,-9957112445988.05,53013168824783.0,-319435016199.0383,-4319014273616.1143,7.17785520416,5.94246525295,35.8249558104,26.21831843095,293.820780888,23.850402796,1.01607378265,87.4333598458,89.3392141034,3.04671085336,179.338550516,2.56681096919,4.31577753026,23
awr_006048,2019-07-06T08:58:58.720000,35.9192,-117.73389,5.529,2.911512952854519,29327120882114.684,-10840345696667.816,12219014954850.266,-17546615278530.896,-16083146171481.545,-15158251981395.484,9180918299277.004,-14.6713500039,5.84358344825,36.7327703217,21.05049198955,58.413464231,169.010537201,4.54217860448,73.5084063519,40.0824612323,4.64025973173,-52.9342982292,-153.840286633,7.32535155069,17
awr_006083,2019-07-06T09:16:34.715000,35.91945,-117.70548,5.913,2.5185501441035685,7547883984110.697,-5480224618747.892,8727813194092.858,348599724418.8004,269384254536.4234,-1864598371229.171,-506659925022.4835,13.6703568812,5.7264744307,7.86394302808,32.10605388735,135.060546611,42.84497254,2.019542573,81.2956559629,75.8283525385,4.35229002799,-165.659712806,-8.97978549786,4.61604638448,15
awr_006110,2019-07-06T09:33:24.706000,35.88331,-117.71886,10.071,3.095038427135095,55278677038583.34,-40656978669671.26,57530877077555.34,-3620510860825.326,-9463305228200.326,-21697145235563.1,2731659302453.3174,7.36133896056,3.28313890246,-3.94578959242,15.248139674,47.9406579479,143.038333889,1.16855391794,76.5668461363,69.5940634688,2.18463549722,-21.0066619235,-165.648770758,2.38782318715,19
awr_006155,2019-07-06T09:49:32.924000,35.90251,-117.71866,10.031,3.1388408268972157,64307442835232.94,-43111774309047.09,58463750546646.5,-13727438575539.623,-35552746777259.15,-11438513671224.36,2840935522339.04,0.772195614398,3.693122115425,35.2342955865,21.25024062725,61.6554852966,153.047526176,1.09820558211,83.6850577584,77.6187549285,3.36965274892,-12.4580395497,-173.534056902,3.49882665069,19
awr_006180,2019-07-06T09:59:26.283000,35.89108,-117.70659,9.942,3.64814024533529,373431000320246.5,-349563200645535.75,387427909608319.2,21460879604169.887,44744137514308.95,-32601010469039.09,-2855766705163.717,5.0114133338,3.21589477787,-2.23286773184,19.5535672952,131.640866876,41.4348063922,0.796180158574,87.0596579323,85.9947572718,1.50720046651,-175.989468732,-2.9475473052,1.51344279201,27
awr_006194,2019-07-06T10:04:31.829000,35.7406,-117.56552,6.506,3.0958090476652154,55426004347784.12,-1897702171962.826,18326143224804.39,40005808402547.63,-824892916488.8625,43931042817977.945,13094587968946.027,26.8957775895,4.752910669545,4.20865437168,26.50977322685,105.172690701,261.736031735,5.19770799651,77.9615250356,13.0851595558,2.37829724703,95.1663005047,67.1084602244,3.83298219577,16
awr_006207,2019-07-06T10:09:17.805000,35.56995,-117.51151,11.782,3.275345414098595,103042911469920.73,-87071474660919.17,79849347035072.23,30723447296770.445,-47506288570406.13,26873695004015.56,13716909258955.16,6.43793254621,3.6305216404,-46.9334952076,26.1013759381,239.04876389,330.00887798,1.54848115393,76.8925139162,85.8838847394,4.28103032681,-4.22642135946,-166.858011085,4.33806915806,16
awr_006229,2019-07-06T10:19:17.913000,35.88814,-117.71027,9.751,2.932098554297462,31488199726483.207,-29155268740268.074,29799409500416.53,-5077278339293.363,-3575371386827.4146,-9401099128520.836,-2904504781226.038,-4.46005219565,4.862312837495,2.66381195042,31.7371362181,46.9103267236,140.034286396,1.31143054567,73.6958817154,79.4460401317,3.62055175312,-11.0015700961,-163.407275734,4.33193087449,17
awr_006245,2019-07-06T10:28:42.817000,35.9116,-117.73113,7.306,2.9945394695219925,39066922796305.05,-31724583160676.49,33586810864602.74,-3892212921118.257,-15379512850023.363,-13984531606030.018,4392235869130.386,-1.70250702405,3.692535825465,-0.102951634162,16.9536286459,56.3280284027,148.893484436,0.898752070712,83.5327886195,68.4524972102,2.34429635792,-21.6924676626,-173.044541048,2.41661413867,17
awr_006253,2019-07-06T10:34:32.774000,35.90187,-117.72054,5.777,2.647744437069395,11792792462601.084,-6887354401936.373,8641866442144.518,-8163792626239.881,-5529034507283.216,-3757237145919.291,19808068669.386837,-14.477051396,4.133757678625,37.1153727991,11.67406127335,53.3210434047,161.093332674,2.41304390195,63.9733405737,57.9910865889,2.65303321702,-36.1477770294,-148.837894041,4.89184627156,16
awr_006262,2019-07-06T10:38:30.997000,35.92002,-117.73485,7.999,2.836020597652084,22595965161985.89,-8615297712419.574,20925711009617.508,887959578105.9718,-1935531181109.1365,-14391832964598.088,6577073855123.005,15.7385468317,3.99586366419,-26.3768037612,15.39640214935,47.0663823862,145.272353344,2.47662189545,81.6115702464,45.9335605637,2.97031025763,-44.6692404657,-168.285852734,3.13455196947,15
awr_006285,2019-07-06T10:48:24.255000,35.57651,-117.36603,6.056,3.665534447351041,396553393799644.6,-320843119205151.2,377340228471103.75,151398590651093.78,68823103997263.73,17152448482053.527,134536328899453.16,14.8647149531,5.28851786265,-8.5052952229,12.6878038586,126.674837485,222.154816504,1.83126841836,73.1979440872,72.449744989,4.2345914493,161.639827604,17.6485957768,4.78709262302,23
awr_006288,2019-07-06T10:50:46.173000,35.87406,-117.70678,11.509,3.2213083056282565,85499280186297.66,-79231043591113.44,49331933936108.23,18982908883307.773,-8849447470071.607,1398409138122.058,-51904568601320.44,-3.79484476501,3.75541555658,33.3512273079,16.546337405,55.3580842873,312.820538489,2.37415947833,63.7652772265,66.2270178667,3.17501124082,26.7056389585,151.116180261,3.10954345925,15
awr_006331,2019-07-06T11:11:41.996000,35.91522,-117.73286,6.07,3.087933210838032,53938618169889.68,-10324751785405.832,33673258954510.05,-29602717683325.023,-36894579550376.63,-20036705937224.945,9396279259370.184,-3.33101309068,4.395808513985,56.5536843091,11.7286914562,62.1382200362,172.119113288,4.17504676868,68.5339934736,49.0098576839,4.69875951429,-44.8149274262,-150.999655868,7.29978527091,16
awr_006356,2019-07-06T11:23:09.675000,35.87612,-117.69283,9.813,2.6254834214553924,10920062705220.18,-8777020882007.317,9758073448823.082,-1205351648464.643,-3656479762157.946,-4279318428997.07,843134759085.773,-0.671097268512,5.6946053382,-5.36903136309,18.5072941824,53.8927012772,147.781277867,0.880496215119,80.399350276,68.1528260469,2.57996156542,-22.173853575,-169.648590688,2.87402858818,19
awr_006369,2019-07-06T11:31:09.638000,35.93123,-117.70132,5.307,3.1061176087069535,57434971917870.84,-9296977560559.137,61315219587586.016,27160862060072.24,-27530018203737.566,15419883879405.902,3354115638030.0947,34.5504676401,5.14050572715,-14.4708534622,39.92360535565,242.766367323,335.319550794,1.68691624811,79.8067554885,76.0852708835,5.73898402339,-14.1424803445,-169.495141543,6.24112997728,18
awr_006404,2019-07-06T11:45:11.196000,35.83966,-117.66122,7.992,3.0778868382441944,52099104359382.24,-11321168334207.256,69397055388695.125,11202168327042.158,-4592295817433.257,-11892585737631.725,4121836544288.697,32.9620553548,5.5313346866,20.999616253,16.1411118643,45.7272698878,140.259110907,1.998831819,77.4687029302,70.430411228,4.94208821732,-20.0674151304,-166.686761015,5.3486608425,17
awr_006489,2019-07-06T12:23:28.614000,35.90895,-117.70657,10.888,2.6909821727308847,13692200785254.334,-7636430222005.687,12612684142375.898,-4051875526320.9614,-8198140564031.208,-1007100902642.1194,-1531770172758.4355,1.97790413878,3.382955757715,52.7271024266,19.44444634085,64.0527055633,155.26917135,1.36992797644,79.0818534229,83.7194897653,3.93569415615,-6.39676996999,-169.015112282,4.25071692017,15
awr_006503,2019-07-06T12:29:19.478000,35.8229,-117.58027,11.855,3.1704792197475493,71732972820790.73,-38820589849127.08,32331380418737.027,21683382072229.53,-53058733889883.33,7513581023500.281,-27616544694464.99,6.51467604661,3.448954365425,-6.4157193033,13.2615992705,76.4010891036,339.639069193,1.24794375865,67.5471214399,74.0963752164,2.44937449183,17.2472822219,156.601503832,2.7692191914,15
awr_006515,2019-07-06T12:34:52.436000,35.73784,-117.53051,7.025,2.751043600539808,16848661332277.326,-3598871835486.2773,10638916969590.096,-8129264360037.783,12468460131780.64,3661385674684.3823,-4347120848154.032,-1.93634142723,3.70506273217,39.536852621,16.03743868945,291.104388321,187.605353868,2.5035893642,60.6183433099,67.4820824742,4.05568870523,-153.927664706,-32.0809766616,5.55058985994,16
awr_006530,2019-07-06T12:40:30.881000,35.82002,-117.633,8.94,2.7484398455136407,16697819736900.996,12315457477872.488,-16646376984728.838,7639450081894.09,-1330041578051.682,-5006001098565.386,2901955855536.563,5.74005356186,5.2502264019,-36.2962798643,22.6522912802,316.635368367,216.878449937,2.52146292135,62.289427918,72.1179493944,5.06354221193,20.2940408236,150.750749069,6.10449014139,23
awr_006551,2019-07-06T12:48:42.548000,35.86458,-117.66803,11.837,3.0109452623987316,41344514226957.3,-7841326598722.181,23573899655380.57,-13246687856773.46,-36204764720006.22,-767302651267.934,1284589970044.7393,1.74932332284,3.195103493455,59.5837553041,16.98443138095,258.282924626,168.26584542,0.896855851483,88.8611749491,89.140900338,2.25071834071,0.85926940286,178.861046903,3.06319617866,22
awr_006566,2019-07-06T12:55:24.544000,35.90865,-117.73056,6.962,3.0847121156953543,53341862250896.8,-43845425658110.36,50289474822982.55,-18839864603700.57,-16380756740454.385,-13166502258642.844,686827181929.2527,-6.72520482238,3.50197779586,31.8018291373,14.00401463505,52.4386389853,146.500037336,1.4582969092,76.719128358,73.2975988986,3.70713174765,-17.1754212119,-166.12268297,4.11917650113,22
awr_006577,2019-07-06T13:00:43.976000,35.89918,-117.70236,7.613,2.8243124026163913,21700443207602.44,-9689571152720.44,18447982249451.184,-5194185728026.229,-15043656225729.828,1701827233428.3904,-3332225239616.308,4.67163207549,6.29923569775,53.7318627065,31.72636035555,68.6256194133,338.216594449,1.35851531406,85.9818016766,84.1972196406,3.95174864933,5.81712892371,175.961071328,6.96984942435,19
awr_006645,2019-07-06T13:32:33.138000,35.91198,-117.71278,9.428,2.800970456499453,20019613317609.46,-15627861808570.244,14096269824570.123,-8559766843160.946,7879204653895.669,-8940783991768.701,814361700414.2446,-14.5986416711,4.986437878495,-1.51804434774,31.32888213285,125.541232623,26.5000318172,2.47135476748,70.9074802191,65.5820280104,3.66723803375,-154.058471538,-21.0526591478,4.40572467211,17
awr_006654,2019-07-06T13:36:26.454000,35.87191,-117.682,11.032,3.2459578603410493,93097236702340.69,-61495612994977.94,110449836308287.05,-9547661782345.91,6171641530884.894,-24135554785650.863,3234813098460.014,11.8638296318,2.99485311299,23.8543255831,15.05708007845,134.948291904,40.8483815184,1.27481822997,74.1584034348,75.8579632394,2.12100169906,-165.287297858,-16.3503752939,2.30329856298,27
awr_006668,2019-07-06T13:41:42.400000,35.58516,-117.41935,8.593,3.0614146072202253,49217767551704.89,-40661075632741.945,53544643148419.12,-13264002540171.482,487354047021.9816,7512334885378.195,4192031838147.769,-0.234532346567,3.28727250297,42.4666950592,14.3809498969,315.727686504,224.010538364,0.970657761459,82.4649981894,77.2356426603,3.55901668038,-167.122559633,-7.72708422851,3.75187202797,19
awr_006691,2019-07-06T13:52:36.518000,35.93057,-117.68658,5.472,2.232330327174644,2808636210815.5884,-912865340643.6464,2537892388215.182,674140148170.3224,-1778315731798.1091,-796832898846.6787,-476177416744.4835,21.7944203916,7.6820979214,-12.4829110894,14.3861225743,66.2850210914,159.450889567,1.6132606678,74.4387868802,78.7827568841,6.09489233595,-11.6499295505,-164.127811432,6.84411363915,17
awr_006697,2019-07-06T13:54:51.561000,35.91178,-117.71841,6.044,2.7500652536278,16791824263325.516,-14688486566309.482,17434878042547.26,-3782732026455.61,-2054102631690.921,2281281315223.976,-2350307268026.041,-1.86273813097,4.954996164875,35.8427742659,22.45817846245,228.143121388,318.767667474,1.1933997774,87.1339485265,77.7169390748,2.34046681332,-12.2986848708,-177.066745243,3.19031154973,18
awr_006699,2019-07-06T13:55:41.550000,35.88483,-117.69677,10.614,2.5795960349373397,9319530895288.232,-3382123076497.623,5948246984354.939,-1833782796913.2432,-7846116489107.758,312102781511.1668,-321130787213.03564,2.34124399901,3.93756654443,40.1108561013,22.91540567305,74.6388005145,344.613073289,1.17851819682,89.3276301417,87.8088323447,1.75722839954,2.19131861244,179.327138137,2.22402501251,19
awr_006749,2019-07-06T14:16:21.112000,35.69036,-117.52387,9.804,2.7165091828769485,14954220303208.871,-2767575468035.886,14340073134816.494,-13251315193817.297,3870220926447.985,3482481052567.251,-1440540749639.604,-3.43095768495,6.9277520279,21.8899116667,26.02866841295,329.89469338,185.541510006,4.06423564788,46.6373073103,49.2897081026,2.38542215859,-116.216401742,-64.9316557801,6.94583131188,15
awr_006770,2019-07-06T14:24:34.735000,35.94388,-117.74477,9.878,2.776353049305192,18387791641260.55,-1124233652334.9524,9041971362233.504,2616244691325.531,-15669383622729.318,-228965029647.3,6898980467334.373,15.8577289928,3.41592360334,14.6044671068,33.7379613117,261.63743615,170.98738903,2.12404836675,67.8218715233,88.4058141188,2.52592724224,1.72159252769,157.812827455,3.27424355934,19
awr_006785,2019-07-06T14:31:00.132000,35.88323,-117.69887,10.03,2.5917507429648716,9719101428564.023,-3604645397195.703,5882373452947.187,-519200346750.0273,-8384831617786.405,400890725093.05457,249279976844.03152,5.4414193749,3.45337226114,20.0059632808,17.6619426022,255.201681696,345.301059812,1.02959291155,87.5666342867,87.662758552,1.60525866653,-2.33935207218,-177.564607061,2.12748852845,20
